StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1968,16,0,1,2,7.478774272075492,0,0,3,0,0,0,0,3.1609020911559265,1.0
1471,15,0,3,3,10.29142232535601,4,0,3,1,1,0,1,3.0571217282122816,1.0
2537,15,0,1,2,13.282514785667008,1,1,2,0,0,0,0,3.3788457271666,1.0
2251,17,0,0,2,2.337575211818781,0,1,3,0,0,0,0,3.2152726848869184,1.0
3220,17,1,0,2,0.1621639377242645,29,0,2,0,0,0,0,0.0,1.0
1929,16,1,1,2,16.023430065906496,4,1,2,1,1,0,0,3.262269864334146,1.0
1348,18,1,0,2,14.572303135855538,6,0,3,1,0,1,0,3.1071355935726115,1.0
1476,18,1,2,3,2.949060185323591,2,1,3,0,1,0,1,3.143909878121016,1.0
1039,15,1,1,1,2.949078348522698,3,1,1,1,1,0,0,3.0189058584279675,1.0
1500,18,0,1,3,11.557541628818182,1,0,2,0,0,0,0,3.0742141920071315,1.0
3173,15,1,0,2,13.023954241906928,13,1,2,1,1,0,0,3.138784394067383,1.0
1946,17,1,2,3,12.5781028984723,1,0,4,0,0,0,0,3.402044108383005,1.0
1569,17,0,0,1,9.267820176092926,7,1,3,0,1,1,0,3.303066678642581,1.0
3015,16,0,3,0,18.079633931785708,1,0,2,0,0,1,0,3.3847294719580105,1.0
1445,18,1,3,1,17.220667999444807,8,1,4,1,0,0,0,3.0677183698465544,1.0
2917,18,1,2,2,9.75753211996119,6,1,4,0,1,0,0,3.207819245384204,1.0
1596,18,0,1,1,14.175312646913092,1,0,3,0,0,0,1,3.436025388769573,1.0
1457,16,0,1,4,6.511622650380229,6,1,2,0,1,1,0,3.2094931359032093,1.0
3347,17,0,0,1,18.78217396620481,19,0,2,0,0,1,0,1.8233231026458456,1.0
1285,16,0,0,3,9.589099562995314,7,1,3,1,1,1,0,3.270262309404739,1.0
2067,15,0,1,1,0.4885376588126644,3,0,2,0,1,0,0,3.073304472562818,1.0
2601,18,1,2,2,19.47384269700397,3,0,2,0,0,0,0,3.315632432715557,1.0
3164,18,1,1,1,9.219391844250794,6,1,3,0,0,1,0,3.1326292974173744,1.0
3052,17,1,0,1,17.806051142270405,6,0,2,1,0,0,0,3.2011819553323124,1.0
1336,18,0,0,1,19.9096722146644,5,0,3,0,0,0,0,3.0071290674312805,1.0
1357,16,1,2,2,4.491647653078021,2,1,3,1,1,0,0,3.375252255246081,1.0
2071,15,1,1,2,4.322716246218414,3,1,2,0,0,1,0,3.4632393046516823,1.0
2100,17,0,1,4,14.84402018242265,6,0,1,0,1,1,1,3.154023245749205,1.0
3392,16,1,0,2,17.819907492885296,13,0,2,0,0,0,1,2.1400138778043982,1.0
2471,15,0,0,2,8.802415419698724,1,1,1,1,0,1,0,3.30737811355316,1.0
1560,16,0,1,1,12.67699637470648,5,0,3,1,0,1,0,3.3669295153821057,1.0
2142,15,1,0,2,14.934866155963196,5,0,3,0,0,1,0,3.350591978852337,1.0
1513,17,1,1,2,6.124784904568008,0,0,1,1,0,0,1,3.149644743525513,1.0
3240,15,0,0,2,1.4174340130974716,9,0,4,0,1,0,0,2.407284043136154,1.0
3206,15,0,0,0,6.013112811214882,22,0,3,0,0,0,0,1.0281836891510068,1.0
3182,15,0,2,1,3.253044363798012,13,1,1,0,0,0,0,1.8440563794665372,1.0
3146,18,0,1,2,17.693499699066997,2,1,3,0,1,0,1,3.4590447338738057,1.0
2116,17,0,0,2,13.864190844377354,8,0,4,0,1,1,0,3.29154084100464,1.0
1400,15,0,3,3,3.3719809686807367,7,0,3,1,1,0,0,3.0356935955108426,1.0
1155,15,1,0,2,4.304876410019074,2,0,2,1,0,0,0,3.0756193536614336,1.0
3374,18,0,3,2,19.08895389705977,25,0,2,0,0,0,0,0.825019641346986,1.0
1181,15,0,0,2,19.698582168829837,5,1,3,0,0,0,0,3.1860603780389143,1.0
3377,17,1,2,2,14.667230294641872,3,0,0,1,0,0,0,2.928219390714798,1.0
2046,17,0,1,2,3.8516326491705577,0,0,3,1,0,0,0,3.279646224162432,1.0
1955,17,1,0,0,15.567438090909825,5,0,3,0,0,0,1,3.158858262221248,1.0
3373,18,0,1,2,9.404981706575086,15,0,3,0,0,0,0,1.8491038760645369,1.0
3218,15,0,0,1,14.539597426916307,4,0,3,0,1,0,0,3.3675911599478865,1.0
2219,15,0,1,3,15.763195762714128,6,1,1,0,0,0,0,3.1312358848124213,1.0
2159,18,0,2,0,15.716169684887,9,1,2,0,1,0,0,3.1844421071087297,1.0
2416,18,1,0,0,0.1907790805108988,1,1,1,1,1,0,0,3.055253981943473,1.0
1161,17,0,2,2,0.9956200304608752,4,1,3,1,0,0,1,3.3759940088028397,1.0
1957,18,1,0,3,19.41809422899739,3,1,2,0,0,0,0,3.045113482146093,1.0
1254,15,0,0,4,13.31568802937742,3,0,3,0,0,0,1,3.119393913150377,1.0
2155,18,0,0,1,14.887364086079812,1,0,3,0,0,1,0,3.1094935788792104,1.0
2683,15,1,1,2,11.485870794171472,1,0,2,0,1,0,0,3.121119482369849,1.0
3263,16,1,0,2,0.0181167049218045,16,0,4,1,0,1,0,1.94767693624079,1.0
2844,17,1,0,2,13.178855878694854,4,1,2,0,0,0,0,3.112170722339197,1.0
3192,15,1,2,2,16.111616528824673,1,0,2,1,0,0,0,3.2229374986891246,1.0
2734,18,0,1,2,19.728280369657774,6,1,1,0,1,1,0,3.320316974439931,1.0
3326,15,1,3,2,14.72034736730672,13,1,3,1,0,0,1,2.3780489451557907,1.0
1002,18,0,0,1,15.40875605584674,0,0,1,0,0,0,0,3.042914833436377,1.0
3161,15,0,0,2,12.6535406968272,7,1,3,0,1,0,0,3.1831261171881216,1.0
3281,16,0,2,1,7.603899959503551,2,1,1,1,0,1,0,3.228448079477929,1.0
2137,17,1,3,1,0.5834133714814893,1,0,2,0,1,1,0,3.204313181292444,1.0
1318,15,1,0,2,11.389647762731837,3,1,3,1,0,0,0,3.191046118219917,1.0
2060,18,0,1,0,10.9604299445827,8,1,2,1,0,1,0,3.0549241250380565,1.0
2758,15,1,2,3,13.3520342716647,2,0,2,0,0,1,0,3.054990810980984,1.0
1864,16,1,0,2,19.46090699028322,1,0,0,1,0,0,0,3.301690512687678,1.0
3147,15,0,0,1,12.32448503213906,0,0,1,1,0,0,0,3.3339700023673537,1.0
2797,17,1,1,3,5.499583839472804,0,0,4,0,1,0,0,3.2620199899463747,1.0
2153,18,0,2,2,17.284612045231142,5,1,2,0,0,1,0,3.1794507681007715,1.0
1065,17,0,0,2,16.388557073407302,3,1,4,0,0,0,0,3.347356743507809,1.0
3236,18,1,1,2,13.4194941897157,20,0,2,1,0,0,0,1.325172784257977,1.0
1879,15,0,0,3,16.027430709272735,0,0,3,1,0,0,0,3.3695843618327963,1.0
1776,15,0,0,2,1.265253436413496,2,1,1,0,1,0,0,3.127617865184041,1.0
2298,15,1,0,4,3.4220495682680374,1,0,2,0,1,0,0,3.205425334412305,1.0
2900,16,1,0,1,14.81559734321345,5,1,3,0,0,0,1,3.219685483262613,1.0
2807,18,0,0,2,12.74890757435804,7,1,3,0,1,0,0,3.01480253360998,1.0
1460,17,0,0,3,0.8769370499325979,3,1,2,0,1,1,0,3.0042333028010937,1.0
2516,16,0,0,1,13.165675668523146,5,1,3,0,0,1,0,3.102745561433283,1.0
1331,15,1,2,1,8.299955167415085,4,0,2,1,1,1,0,3.387938347765993,1.0
3255,18,0,0,2,14.969408722656006,16,0,0,0,0,0,0,1.5100911951131506,1.0
2286,15,0,1,1,9.781369981183726,3,0,3,0,1,0,0,3.358607491627586,1.0
1320,15,1,0,1,10.709170628883758,3,0,2,1,0,0,0,3.2344098691126613,1.0
2470,15,0,0,1,9.357421421519739,1,0,1,0,0,0,0,3.3147179409473306,1.0
1286,15,0,0,2,10.102356597369049,6,0,3,0,0,1,0,3.2699826390631883,1.0
1585,16,0,0,1,14.691294463637112,3,0,3,0,0,0,0,3.335749040577657,1.0
1512,16,0,0,2,6.554956419664866,0,0,1,0,0,0,0,3.1369214017354423,1.0
1293,15,0,0,2,12.525727248961262,3,0,4,0,0,0,0,3.2588279966684635,1.0
1435,17,0,2,1,18.247907706694797,6,0,3,0,0,0,0,3.200759552660478,1.0
2362,16,0,2,1,10.948818853796418,1,0,2,0,0,0,0,3.2336856377231804,1.0
1121,17,0,2,1,12.480985159015335,4,0,3,0,0,0,0,3.121007918424214,1.0
3002,16,0,2,1,11.230721395050288,4,0,1,1,0,0,0,3.2747346406971656,1.0
1858,16,1,0,1,19.042792164410127,1,0,0,0,0,0,0,3.227621022977013,1.0
2486,15,0,1,2,10.680397344797033,1,0,1,0,0,0,0,3.250371529176345,1.0
1917,16,1,0,2,13.133507156470113,3,1,2,0,0,0,0,3.326527551437136,1.0
2328,17,0,2,3,8.936939111301738,2,0,2,1,0,0,0,3.190745880826347,1.0
3210,17,0,0,1,9.12337833905427,14,0,3,0,0,0,0,2.0595536708925293,1.0
2753,15,0,1,2,14.467589942884825,2,0,1,0,0,1,0,3.101410930565588,1.0
1358,15,0,0,1,16.864147718695747,5,0,2,0,0,0,0,3.3440619600020143,1.0
1899,16,1,0,2,10.539070939442816,1,0,2,0,0,0,0,3.2530238837653593,1.0
1334,17,0,0,1,16.881519297215828,4,0,2,0,0,0,0,3.1064552377887455,1.0
2516,16,0,0,1,13.182971255730987,4,0,3,0,0,0,0,3.103519951752699,1.0
3376,17,0,1,2,14.485258324786892,3,0,0,0,0,0,0,2.8909028761838647,1.0
1566,16,0,0,1,9.590569833953301,3,0,2,0,0,0,0,3.3054929112946723,1.0
3373,18,0,0,2,10.241734261299378,14,0,3,0,0,0,0,1.9266093508699866,1.0
1537,17,0,1,0,8.066272234300415,4,0,2,1,0,0,0,3.206182613025803,1.0
2154,18,0,0,1,15.555887866947192,2,0,2,0,0,1,0,3.1290026348609743,1.0
1775,15,1,2,1,16.923524814615817,1,0,2,0,0,1,0,3.2826669305790723,1.0
2497,17,1,0,2,6.531455425540479,3,0,3,0,1,1,0,3.3405320864172916,1.0
3250,17,0,0,2,17.114488819629734,15,0,2,1,0,0,0,1.7953356015997566,1.0
3383,16,1,0,1,1.8580880788696594,12,0,1,1,1,0,0,1.7432483047861922,1.0
2471,17,1,2,1,10.774682569776159,2,0,2,0,1,0,0,3.3218477429349806,1.0
1973,15,0,1,2,9.332817863738308,0,0,2,0,0,0,0,3.156328680815921,1.0
1285,16,0,0,2,10.024785255577832,6,0,3,0,0,0,0,3.2593824936608,1.0
2614,15,1,0,1,16.938977696444958,5,0,3,1,0,0,0,3.1342780024407007,1.0
1163,15,0,0,2,9.400373819658654,2,0,2,0,0,0,0,3.112176629891772,1.0
2139,15,1,1,1,8.917110001606972,3,0,2,0,0,1,0,3.2892553220352854,1.0
3218,16,1,1,1,1.8545543356999739,24,0,2,0,0,0,0,0.6326380143852387,1.0
1135,15,1,0,2,6.643223315879913,2,0,3,0,0,0,0,3.0450201670811805,1.0
1140,17,1,0,0,1.1019226248170249,2,0,3,0,0,0,0,3.1384858356372236,1.0
2876,16,0,2,1,6.7670409206905155,1,0,3,0,0,0,0,3.4726783039406675,1.0
3388,16,1,0,2,17.427406673232483,12,0,2,0,0,0,0,2.252838908474516,1.0
1767,15,0,0,2,3.3150407824943553,1,0,2,0,0,0,0,3.2709882258381615,1.0
2149,16,0,0,1,15.285221521332984,6,0,2,0,0,0,0,3.276086365008435,1.0
2155,18,0,0,0,14.89195777209956,1,0,2,0,0,0,0,3.1099089838991865,1.0
2136,16,0,0,0,8.185655189903269,0,0,2,0,0,0,0,3.2618146142991016,1.0
2471,15,0,0,2,8.854377569923209,1,1,1,0,0,0,0,3.310036716596169,1.0
3214,17,0,0,1,3.795544206211998,23,0,2,0,0,0,0,0.8258071130005304,1.0
1866,15,0,0,2,18.846923459665753,0,0,0,1,0,0,0,3.313831474731272,1.0
1935,16,1,1,2,14.76082520636658,2,0,2,0,0,0,0,3.313492761666719,1.0
2911,16,1,0,1,15.823487158424062,5,1,2,0,0,0,0,3.188827118588551,1.0
2754,17,0,0,2,11.118129146920221,2,0,1,0,1,0,0,3.1048149864515033,1.0
1715,16,0,1,0,4.76802595281972,0,1,1,0,0,0,0,3.0722518122465643,1.0
1899,16,1,0,2,10.495237151557305,1,0,2,0,0,0,0,3.261029299837122,1.0
1937,17,0,0,0,13.150139848161192,4,0,2,0,0,0,0,3.322162023906686,1.0
3270,17,1,0,2,5.715033550794172,21,0,2,0,0,0,0,1.452653981490345,1.0
2602,17,1,1,2,18.893758349850007,2,0,2,0,0,0,0,3.3354232829395505,1.0
1293,15,0,0,2,13.954532942077389,3,0,4,0,0,0,0,3.20007092615934,1.0
1005,18,0,0,1,8.343560132391787,0,0,1,0,0,0,0,3.0833125484759534,1.0
3388,16,1,0,0,7.0764981542487995,18,0,2,0,1,0,0,1.6048684935035684,1.0
2492,16,1,2,2,18.171585054499698,6,0,3,0,1,0,0,3.3195771611767233,1.0
1776,15,0,1,1,7.370979739607443,1,1,1,0,1,0,0,3.3118118827586183,1.0
1565,16,0,0,1,10.461299151254146,6,0,3,0,0,1,0,3.325423678839219,1.0
1135,16,1,0,1,4.118168977021483,2,0,3,0,0,0,0,3.069137890324451,1.0
1456,16,0,0,2,5.159575766562471,3,0,2,0,1,1,0,3.0987852274227996,1.0
2949,17,1,1,1,9.733753446612583,1,0,1,1,0,0,0,3.2212989259609626,1.0
2221,15,0,0,2,13.098239508279335,4,0,1,0,0,0,0,3.1799925726406006,1.0
1428,16,0,0,1,18.92281101933245,1,0,1,0,0,0,0,3.4103682504316426,1.0
3229,17,1,0,2,7.745412512166303,23,0,2,0,0,0,0,0.7580043972732877,1.0
1101,17,0,0,1,18.37138495716206,2,0,2,0,0,0,0,3.1492559589516786,1.0
2496,17,0,0,2,4.48056571884645,2,0,2,0,0,1,0,3.3429532648092612,1.0
2250,17,0,0,2,2.387160115228168,0,0,3,0,0,0,0,3.2166264190073552,1.0
1128,15,1,1,2,9.164102636155082,2,0,3,0,0,0,0,3.0639154547159198,1.0
2632,15,0,0,1,13.956299246916624,7,0,3,1,0,0,0,3.1033857065329298,1.0
2317,16,0,1,1,15.836454253394551,0,0,3,0,0,0,0,3.339434420348066,1.0
2248,16,0,0,1,5.660274132734239,1,1,3,0,0,0,0,3.2011525686327427,1.0
2225,15,0,1,1,18.496134259463112,5,0,2,0,0,0,0,3.2916788478995405,1.0
1336,15,1,1,1,10.374536168976242,4,0,2,1,0,1,0,3.2950627512642128,1.0
1449,17,0,0,2,8.552109687332429,1,1,1,0,0,0,0,3.1894675720235983,1.0
1776,15,1,2,1,15.030255628721402,1,0,2,0,0,1,0,3.3490852437246037,1.0
1500,17,0,0,2,11.53865937647171,1,0,2,0,0,0,0,3.0730958268787014,1.0
1460,16,0,0,3,1.5862832676605747,3,0,2,0,1,0,0,3.008218247641886,1.0
3215,16,0,0,1,1.9507815683520409,26,0,2,0,0,0,0,0.3143126890531611,1.0
2753,15,0,1,2,14.569329989100927,2,0,1,0,0,1,0,3.1056445024380968,1.0
1776,15,0,1,1,9.162084789170889,1,1,1,0,1,0,0,3.3658449033354865,1.0
3354,17,1,0,2,19.23921859344265,11,0,2,0,1,0,0,2.5375529259681784,1.0
1770,15,0,1,1,9.522240502445813,1,0,2,0,0,0,0,3.4357831624156194,1.0
1925,16,0,1,2,13.901038753001178,3,1,2,1,1,0,0,3.3526765987137264,1.0
1294,15,0,0,2,15.72329780383589,3,0,4,0,0,0,0,3.1273336448081266,1.0
3204,16,0,0,1,6.560051557899598,1,0,2,0,0,0,0,3.447758107921502,1.0
2846,16,1,0,2,12.694485117182442,3,0,2,0,0,0,0,3.138814255780268,1.0
1762,15,0,1,2,6.672930526771869,1,0,2,0,0,0,0,3.4161450613637676,1.0
1533,17,0,1,0,7.730883821177562,4,0,2,1,0,0,0,3.1964157986651536,1.0
2341,17,0,2,2,7.508997975906496,1,0,2,0,0,0,0,3.1058443100130297,1.0
2121,17,0,0,1,10.488699979382957,6,0,3,0,1,1,0,3.269370740712375,1.0
2249,17,0,0,2,5.024424338395598,0,0,3,0,0,0,0,3.2886272563193293,1.0
3378,16,0,0,2,4.4822396453423,10,0,1,0,0,0,0,1.9373589395212962,1.0
2006,15,0,2,1,2.431411378396394,2,0,2,1,0,0,0,3.2449604579069797,1.0
3251,17,0,0,2,17.103181393051653,15,0,2,1,0,0,0,1.7836672690047628,1.0
1301,15,0,0,2,14.9118265203032,3,0,3,0,0,0,0,3.1273739317208427,1.0
3260,17,0,0,2,3.297299247637658,18,0,1,0,0,0,0,1.4064931004358314,1.0
2469,17,0,1,1,10.154122051130411,2,0,2,0,0,0,0,3.3252541244966665,1.0
2492,15,1,2,2,14.43708528534803,4,0,2,0,1,0,0,3.2701047008063946,1.0
2625,15,1,0,1,18.429213361307674,8,0,2,0,1,1,0,3.194619220187044,1.0
2106,17,0,0,3,14.463369918900497,6,0,2,0,1,1,0,3.2074469460206645,1.0
2613,15,0,0,1,13.082339839667934,2,0,3,1,0,0,0,3.0370303146116564,1.0
1512,17,0,1,2,6.152953002667699,0,0,1,0,0,0,0,3.1492536464669243,1.0
3374,16,0,1,2,11.696152485334009,3,0,0,0,0,0,0,3.0139424457959003,1.0
3148,17,0,0,2,16.714366938163263,2,1,3,0,1,0,0,3.405440933362704,1.0
3180,15,0,1,1,3.91992419391756,12,1,1,0,0,0,0,1.939051214587359,1.0
1165,16,0,0,1,12.194311512705676,3,0,3,0,0,0,0,3.1675786509462927,1.0
2498,17,0,0,1,4.734458793921558,3,0,3,0,0,1,0,3.3322978625792077,1.0
1899,16,1,0,2,10.825472159118759,1,0,2,0,0,0,0,3.3909826816333664,1.0
3189,16,0,2,0,5.704304104704108,8,0,1,0,0,0,0,2.4872553548865612,1.0
1149,17,0,0,0,0.8741851000417946,2,0,3,1,0,0,0,3.239085246956432,1.0
2890,16,1,1,1,11.08180083530436,2,0,3,0,0,0,0,3.3384496300489523,1.0
3159,15,0,0,2,11.397558664385171,5,0,3,0,0,0,0,3.168715991034593,1.0
1946,16,1,0,0,15.717073073852054,4,0,2,0,0,0,0,3.192793055302431,1.0
2129,16,0,0,0,7.857186588624647,1,0,2,0,0,0,0,3.2938996235652276,1.0
2614,16,1,0,2,17.90246909857156,5,0,3,0,0,1,0,3.171580929003925,1.0
3390,16,1,0,2,17.612879940950748,12,0,2,0,0,0,0,2.199524301036727,1.0
3323,15,1,2,1,12.68117696303223,15,0,2,0,0,0,0,2.04608429498325,1.0
2229,15,0,1,0,17.84928843439326,5,0,3,0,1,0,0,3.264474629848762,1.0
1448,15,0,0,2,13.67571647894009,3,0,3,1,1,0,1,3.280786244563351,1.0
2698,15,0,1,2,13.985509376228826,2,0,1,0,1,0,0,3.1815292123240977,1.0
3276,18,0,0,0,7.535946017413751,19,0,2,1,0,0,0,1.3745984762281653,1.0
2138,16,1,2,1,5.2713332451096875,2,0,2,0,0,1,0,3.252095332163815,1.0
3348,16,1,0,2,18.90701907046826,3,0,2,0,0,0,1,3.303524364262797,1.0
3290,17,0,0,1,7.311746653728502,1,0,3,0,0,0,0,3.342483672025924,1.0
1578,16,0,0,1,14.54451226577969,4,0,2,0,0,0,0,3.2839126801472776,1.0
2087,16,1,0,0,5.118179055876096,4,1,2,0,0,0,0,3.208084963797315,1.0
2592,18,1,0,1,16.413406760790515,6,0,1,0,0,0,0,3.0583969892073055,1.0
1179,17,0,1,2,14.297730726786734,8,1,3,1,0,0,0,3.2938245906120818,1.0
3265,18,0,0,2,2.9722150388835367,22,0,0,0,0,0,0,0.7641088928472821,1.0
1759,16,1,2,1,16.24119804492564,1,0,2,0,0,0,0,3.1924099915621666,1.0
3280,17,0,0,0,13.407090139254095,15,0,2,1,0,0,0,1.9902342777190885,1.0
3174,15,0,0,1,11.726910684439355,13,1,1,0,0,0,0,2.966915177079392,1.0
1123,17,1,2,1,12.976014189549488,3,0,2,0,0,0,0,3.1013059710740136,1.0
2089,15,1,0,1,2.229096302297096,3,1,2,0,0,0,0,3.3885319341372293,1.0
2611,15,0,1,3,10.244923532735159,3,0,3,1,0,0,0,3.302864927380572,1.0
3147,16,0,0,2,9.24885952566414,4,0,3,0,1,0,0,3.2932321773620368,1.0
2608,16,0,0,2,14.018489127704747,1,0,3,0,0,0,0,3.3573732189411345,1.0
3210,17,0,0,1,9.315800578047561,13,0,3,0,0,0,0,2.106024372732352,1.0
3215,15,0,2,0,7.9251345723591715,18,0,2,0,0,0,0,1.4887249006948062,1.0
2802,15,0,1,2,14.102723192539417,5,0,3,0,0,0,0,3.0484630897491654,1.0
3312,15,1,1,1,1.2939959968331376,26,0,2,0,0,0,0,0.1923198729556464,1.0
1786,15,1,1,1,9.97158447884185,1,0,2,0,0,1,0,3.365965973577245,1.0
1918,15,1,0,1,14.587371469941534,2,0,1,0,0,0,0,3.209655653178256,1.0
2022,15,0,1,1,12.031194760972113,1,0,2,0,0,0,0,3.466718802219765,1.0
3353,16,1,0,1,18.333537069814238,20,0,2,0,0,0,0,1.5936783315088983,1.0
2233,15,0,0,2,9.824342576501833,3,1,1,0,0,0,0,3.1684097507048423,1.0
2795,17,0,0,2,12.89352973234253,5,0,2,0,0,0,0,3.024439174509858,1.0
1435,17,0,0,1,18.204114453095602,0,0,0,0,0,0,0,3.416902512346147,1.0
1816,17,1,1,2,8.97859308055903,3,0,2,0,0,0,0,3.089505420651442,1.0
1754,15,0,1,2,5.320614783974484,0,0,2,0,0,0,0,3.382882704264391,1.0
1027,16,0,0,1,4.845314608874834,1,0,1,1,0,0,0,3.042518742362221,1.0
1352,16,1,1,2,9.363666175497796,3,0,3,1,0,0,0,3.2456704692129983,1.0
2126,16,0,0,0,9.192634676702811,2,0,2,0,0,0,0,3.2933752304523525,1.0
1223,15,0,0,3,15.141844430200756,5,0,3,0,0,0,0,3.1867510498881573,1.0
3205,17,0,0,1,6.380510927979739,5,1,2,0,0,0,0,2.972786400095579,1.0
3391,16,1,0,1,17.038581033415,13,0,2,0,0,0,0,2.1044947938533114,1.0
2744,16,0,1,2,16.961226826396437,4,0,1,0,0,1,0,3.2051752924163814,1.0
2113,17,0,0,2,12.927788551063363,7,0,3,0,1,0,0,3.26544594083587,1.0
1469,15,0,2,3,9.837224028636664,4,0,2,0,1,0,0,3.0754313847531116,1.0
1163,15,0,0,2,9.56767140437165,3,0,2,0,0,0,0,3.1133768942674247,1.0
1446,17,0,2,1,16.237587640646893,7,1,3,0,0,0,0,3.0807331609264748,1.0
1332,15,1,1,1,8.89054056149586,4,0,2,1,0,1,0,3.3614988061336275,1.0
2624,15,1,0,1,18.12515432843653,7,0,2,0,1,1,0,3.214146669371825,1.0
2078,15,0,0,0,8.097620613069791,5,0,2,0,0,0,0,3.0810319116544775,1.0
3373,18,0,1,2,11.102875164333614,16,0,2,0,0,0,0,1.669550910802092,1.0
3353,17,1,0,2,19.68981613952821,2,0,1,0,0,0,0,3.486206863735751,1.0
3150,16,1,0,2,4.871841391979348,4,0,3,0,0,0,0,3.172810304994543,1.0
1745,15,0,1,2,5.458191698339931,0,0,2,0,0,0,0,3.337071624184944,1.0
3375,17,0,0,2,6.888532122721864,12,0,2,0,0,0,0,1.8942188577040755,1.0
2606,15,0,0,2,12.882679646539096,3,0,2,0,0,0,0,3.3361978208457774,1.0
2761,16,0,0,2,9.734934995866631,1,0,2,0,0,0,0,3.033163658618089,1.0
1159,16,0,1,2,1.233790172981631,3,0,3,0,0,0,0,3.3593870110915383,1.0
1131,15,1,0,2,6.613388855635586,2,0,2,0,0,0,0,3.033447620318625,1.0
1781,16,1,0,0,16.900357130539273,2,0,2,0,0,0,0,3.288993692922179,1.0
1454,15,0,0,2,12.893839910552945,3,0,3,1,1,0,1,3.2291128271302525,1.0
2137,17,0,2,1,0.8023287615047371,1,0,2,0,0,1,0,3.2028620108669927,1.0
2517,15,0,0,1,13.173452911520975,4,1,2,0,0,0,0,3.1211238078043593,1.0
2156,18,0,2,0,16.498759867076537,7,1,2,0,0,0,0,3.1819516280179005,1.0
2634,15,0,0,1,16.79066122992497,10,0,3,0,1,1,0,3.1226053254416253,1.0
1566,16,0,0,1,10.345243371360327,6,0,3,0,0,1,0,3.323249648841282,1.0
1337,16,1,1,1,10.709470336032775,4,0,2,1,0,1,0,3.2800682967065002,1.0
1294,15,1,0,2,12.233231292559749,3,0,3,0,0,0,0,3.264431894569997,1.0
3357,17,0,0,1,18.69171906456035,21,0,2,0,0,0,0,1.4822129445003673,1.0
2936,17,1,2,1,11.644392608325614,3,1,2,0,0,0,0,3.42189902092553,1.0
3213,15,0,1,0,11.21636615120077,25,0,2,0,0,0,0,0.547144994460182,1.0
3206,15,0,0,0,6.312814440587829,21,0,3,0,0,0,0,1.1563425592626158,1.0
1025,17,0,0,1,10.837578930342996,0,0,1,0,0,0,0,3.1691442319686347,1.0
1375,16,0,1,1,7.17453842691636,4,0,3,0,1,0,0,3.132113632023983,1.0
1923,17,0,1,1,11.27848259494344,3,0,2,0,0,0,0,3.448604290992749,1.0
1032,15,0,0,1,3.9387725226291552,2,0,1,1,0,0,0,3.0312300261238443,1.0
2806,17,0,0,2,13.046604158588098,6,0,3,0,0,0,0,3.022204304169682,1.0
1155,16,0,0,0,7.8603458883092365,3,0,3,0,0,0,0,3.1569048395168595,1.0
3150,15,0,0,1,11.76689364800563,1,0,1,0,0,0,0,3.2978146165021682,1.0
3207,15,0,0,0,10.027607295465877,22,0,2,0,0,0,0,0.969480341504617,1.0
1965,16,0,0,1,9.150574575729458,1,0,3,0,0,0,0,3.160479663680865,1.0
3254,17,0,0,2,16.57458670518536,16,0,0,0,0,0,0,1.5879900039783117,1.0
3288,18,0,0,2,5.848475613956808,5,0,3,0,0,0,0,2.7918951947589337,1.0
2235,16,0,1,1,12.483971291711603,3,0,3,0,0,0,0,3.2677735980244544,1.0
3327,15,1,2,2,14.917390429389581,12,0,2,0,0,0,1,2.421605861817194,1.0
2138,16,1,1,1,6.062024726065513,2,0,2,0,0,1,0,3.260154544064657,1.0
2934,16,1,0,1,15.727057448013204,5,1,2,0,0,0,0,3.1356664674858017,1.0
1897,15,1,0,1,10.830725824545882,0,0,1,0,0,0,0,3.199758610166132,1.0
1956,17,1,0,1,17.93406436487813,3,0,2,0,0,0,0,3.088950336039529,1.0
1463,16,0,1,3,5.377351458075593,4,1,2,0,1,0,0,3.188612323081125,1.0
3387,16,1,0,2,17.382084161212,12,0,2,0,0,0,0,2.2658669419274924,1.0
2248,16,0,0,1,5.771082496684163,1,1,3,0,0,0,0,3.2006816782456964,1.0
1352,17,1,0,2,9.571920452569712,4,0,3,1,0,0,0,3.2401314998827657,1.0
2602,16,1,0,2,16.69094282563195,3,0,1,0,0,0,0,3.346441994369819,1.0
1956,17,1,0,1,18.076769744939106,3,0,2,0,0,0,0,3.0847349526117482,1.0
1778,15,1,1,1,11.82881688819594,1,0,2,0,0,1,0,3.443600568710032,1.0
2915,17,1,2,2,9.622050622302648,5,0,3,0,0,0,0,3.218898162827153,1.0
2248,17,0,1,2,6.140466242934447,0,0,3,0,0,0,0,3.3190966916137334,1.0
2471,15,0,0,2,8.65591548632797,1,0,1,0,0,1,0,3.3085840225156224,1.0
1963,16,0,0,2,12.875682587501425,1,0,2,0,0,0,0,3.108562384283888,1.0
1852,16,1,0,1,18.55052171351928,1,0,1,0,0,0,0,3.1404147847839883,1.0
1311,15,0,1,1,8.856194825425373,5,0,2,1,1,1,0,3.33716352412445,1.0
2243,16,0,1,1,13.163247228269569,3,0,3,0,0,0,0,3.3346055160698507,1.0
1438,17,0,2,1,17.914031884890836,6,0,3,0,0,0,0,3.1575182001969093,1.0
